City,Year,PM2.5,PM10,NO2,NH3,CO,SO2,O3,AQI
Gurugram,2017,182.88,95.68,7.82,15.85,0.71,5.05,33.96,368.0
Gurugram,2017,183.99,95.68,7.14,15.85,0.72,5.27,39.27,346.0
Gurugram,2017,151.33,95.68,5.38,15.85,0.71,6.71,30.31,336.0
Gurugram,2017,159.14,95.68,7.12,15.85,0.7,5.18,33.27,331.0
Gurugram,2017,115.48,95.68,6.89,15.85,0.64,4.62,25.0,312.0
Gurugram,2017,92.14,95.68,6.66,15.85,0.77,5.39,25.44,217.0
Gurugram,2017,120.21,95.68,5.67,15.85,0.87,6.1,24.14,269.0
Gurugram,2017,137.97,95.68,5.26,15.85,0.87,6.12,15.11,312.0
Gurugram,2017,85.41,95.68,7.78,15.85,0.72,4.79,37.2,230.0
Gurugram,2017,121.12,95.68,5.85,15.85,0.81,9.51,36.44,276.0
Gurugram,2017,91.23,95.68,7.85,15.85,0.57,4.46,21.25,202.0
Gurugram,2017,85.23,95.68,19.63,15.85,0.16,11.46,63.65,118.0
Gurugram,2017,86.48,95.68,8.7,15.85,0.56,5.53,54.47,215.0
Gurugram,2017,127.67,95.68,5.96,15.85,0.68,7.8,39.27,269.0
Gurugram,2017,163.37,95.68,12.42,15.85,0.97,10.97,25.32,325.0
Gurugram,2017,122.11,95.68,13.98,15.85,0.76,13.01,30.88,310.0
Gurugram,2017,120.83,95.68,16.15,15.85,0.65,12.15,25.1,272.0
Gurugram,2017,82.44,95.68,17.95,15.85,0.54,9.5,50.65,237.0
Gurugram,2017,92.77,95.68,17.8,15.85,0.56,9.13,54.11,226.0
Gurugram,2017,73.25,95.68,18.16,15.85,0.55,9.33,60.3,162.0
Gurugram,2017,85.19,95.68,16.83,15.85,0.58,12.15,45.58,171.0
Gurugram,2017,131.31,95.68,13.54,15.85,0.7,14.72,39.73,247.0
Gurugram,2017,68.46,95.68,15.94,15.85,0.57,12.59,42.02,223.0
Gurugram,2017,67.09,95.68,16.52,15.85,0.54,9.52,37.61,123.0
Gurugram,2017,28.78,95.68,17.54,15.85,0.49,7.11,41.6,73.0
Gurugram,2017,50.16,95.68,17.71,15.85,0.5,6.47,43.13,70.0
Gurugram,2017,61.95,95.68,16.63,15.85,0.55,5.77,44.28,137.0
Gurugram,2017,72.08,95.68,18.98,15.85,0.53,6.31,58.69,129.0
Gurugram,2017,104.98,95.68,14.58,15.85,0.59,8.8,43.25,186.0
Gurugram,2017,65.48,95.68,18.5,15.85,0.53,10.6,83.57,254.0
Gurugram,2017,122.06,95.68,16.11,15.85,0.55,18.86,76.5,118.0
Gurugram,2017,80.97,95.68,18.59,15.85,0.54,12.58,75.12,118.0
Gurugram,2017,107.61,95.68,16.92,15.85,0.62,11.9,56.24,234.0
Gurugram,2017,139.89,95.68,15.18,15.85,0.65,11.87,45.36,312.0
Gurugram,2017,161.12,95.68,17.49,15.85,0.64,15.89,57.3,327.0
Gurugram,2017,117.85,95.68,15.58,15.85,0.61,20.15,43.46,307.0
Gurugram,2017,135.89,95.68,11.22,15.85,0.67,21.86,37.31,300.0
Gurugram,2017,160.37,95.68,7.83,15.85,0.72,24.0,43.09,328.0
Gurugram,2017,96.27,95.68,10.8,15.85,0.63,18.48,39.56,292.0
Gurugram,2017,23.44,95.68,11.89,15.85,0.52,14.78,58.81,122.0
Gurugram,2017,32.52,95.68,12.13,15.85,0.53,16.18,66.98,118.0
Gurugram,2017,54.93,95.68,12.7,15.85,0.55,17.79,75.87,97.0
Gurugram,2017,136.89,95.68,11.27,15.85,0.6,13.1,47.11,226.0
Gurugram,2017,151.9,95.68,10.8,15.85,0.58,13.33,41.44,331.0
Gurugram,2017,87.87,95.68,11.66,15.85,0.54,11.88,47.62,252.0
Gurugram,2017,89.33,95.68,10.88,15.85,0.59,15.84,50.45,186.0
Gurugram,2017,128.14,95.68,10.13,15.85,0.62,17.36,43.73,294.0
Gurugram,2017,91.59,95.68,11.87,15.85,0.56,17.08,59.14,267.0
Gurugram,2017,118.71,95.68,10.65,15.85,0.6,23.87,49.23,240.0
Gurugram,2017,107.34,95.68,9.99,15.85,0.54,18.42,37.62,272.0
Gurugram,2017,50.29,95.68,10.04,15.85,0.51,6.58,39.63,141.0
Gurugram,2017,108.87,95.68,10.41,15.85,0.5,7.33,41.81,102.0
Gurugram,2017,389.54,95.68,8.91,15.85,0.53,12.99,38.95,456.0
Gurugram,2017,83.21,95.68,6.07,15.85,0.57,17.09,49.3,307.0
Gurugram,2017,143.02,95.68,9.81,15.85,0.49,15.85,72.77,304.0
Gurugram,2017,177.17,95.68,10.79,15.85,0.51,22.44,76.52,319.0
Gurugram,2017,104.07,95.68,10.61,15.85,0.56,29.11,72.13,321.0
Gurugram,2017,113.49,95.68,9.45,15.85,0.6,19.77,62.93,222.0
Gurugram,2017,226.83,95.68,6.46,15.85,0.86,32.23,49.7,351.0
Gurugram,2017,215.31,95.68,6.84,15.85,0.84,21.98,54.99,388.0
Gurugram,2017,196.49,95.68,7.49,15.85,0.69,23.56,54.34,353.0
Gurugram,2017,179.5,95.68,7.54,15.85,0.66,36.14,60.24,363.0
Gurugram,2017,208.88,95.68,8.57,15.85,0.7,13.63,58.26,328.0
Gurugram,2017,292.02,95.68,8.31,15.85,0.64,14.55,41.41,405.0
Gurugram,2017,180.07,95.68,10.95,15.85,0.61,20.39,37.73,403.0
Gurugram,2017,193.39,95.68,9.14,15.85,0.71,19.03,31.15,349.0
Gurugram,2017,242.41,95.68,11.56,15.85,0.58,6.58,29.46,354.0
Gurugram,2017,368.79,95.68,12.31,15.85,0.56,3.02,43.58,449.0
Gurugram,2017,153.67,95.68,12.76,15.85,0.54,8.3,49.37,411.0
Gurugram,2017,129.93,95.68,12.78,15.85,0.53,10.69,58.51,335.0
Gurugram,2017,98.3,95.68,13.55,15.85,0.5,12.75,73.95,236.0
Gurugram,2017,89.69,95.68,13.43,15.85,0.47,14.79,54.0,212.0
Gurugram,2017,269.29,95.68,13.44,15.85,0.47,34.88,40.66,360.0
Gurugram,2017,174.87,95.68,13.26,15.85,0.49,22.07,42.62,387.0
Gurugram,2017,118.41,95.68,18.31,15.85,0.54,21.75,53.42,328.0
Gurugram,2017,62.45,95.68,17.19,15.85,0.49,11.0,42.33,210.0
Gurugram,2017,64.79,95.68,21.2,15.85,0.6,9.59,49.84,98.0
Gurugram,2017,113.6,95.68,24.39,15.85,0.58,13.2,64.12,168.0
Gurugram,2017,154.13,95.68,20.37,15.85,0.54,25.14,29.94,299.0
Gurugram,2017,217.14,95.68,17.96,15.85,0.48,7.41,51.83,363.0
Gurugram,2017,203.45,95.68,19.65,15.85,0.62,15.76,60.8,376.0
Gurugram,2017,181.36,95.68,34.12,15.85,0.69,30.42,53.66,357.0
Gurugram,2017,183.68,95.68,31.54,15.85,0.63,37.23,58.54,346.0
Gurugram,2017,158.7,95.68,17.98,15.85,0.7,12.52,84.47,344.0
Gurugram,2017,186.31,95.68,19.64,15.85,0.42,14.3,38.15,333.0
Gurugram,2017,192.79,95.68,17.35,15.85,0.46,3.85,49.95,354.0
Gurugram,2017,134.78,95.68,20.12,15.85,0.53,4.26,45.77,334.0
Gurugram,2017,310.69,95.68,22.02,15.85,0.51,3.08,43.39,409.0
Gurugram,2017,187.24,95.68,24.73,15.85,0.59,9.16,57.01,388.0
Gurugram,2017,387.02,95.68,19.04,15.85,0.52,16.09,48.23,373.0
Gurugram,2017,146.02,95.68,29.87,15.85,0.63,19.27,26.85,460.0
Gurugram,2017,237.12,95.68,24.15,15.85,0.52,20.34,52.4,337.0
Gurugram,2017,67.32,95.68,24.01,15.85,0.31,2.54,61.28,118.0
Gurugram,2017,158.91,95.68,39.59,15.85,0.78,2.74,43.03,118.0
Gurugram,2017,173.26,95.68,34.58,15.85,0.37,3.02,33.47,118.0
Gurugram,2017,236.59,95.68,139.46,15.85,0.28,3.39,9.93,118.0
Gurugram,2017,378.89,95.68,77.48,15.85,0.52,1.1,49.68,118.0
Gurugram,2017,156.33,95.68,34.46,15.85,0.61,2.81,33.86,460.0
Gurugram,2017,162.88,95.68,19.45,15.85,0.54,1.93,69.75,118.0
Gurugram,2017,479.2,95.68,12.81,15.85,0.64,2.86,56.49,550.0
Gurugram,2017,128.13,95.68,23.05,15.85,0.38,1.81,80.73,550.0
Gurugram,2017,78.72,95.68,10.4,15.85,0.43,2.72,57.15,195.0
Gurugram,2017,96.26,95.68,11.62,15.85,0.48,3.13,37.77,271.0
Gurugram,2017,188.04,95.68,13.23,15.85,0.51,3.39,36.4,172.0
Gurugram,2017,288.0,95.68,13.14,15.85,0.49,3.25,31.32,485.0
Gurugram,2017,106.44,95.68,14.73,15.85,0.51,1.67,35.9,282.0
Gurugram,2017,308.48,95.68,14.46,15.85,0.41,3.54,41.76,395.0
Gurugram,2017,92.71,95.68,14.66,15.85,0.37,3.55,15.22,366.0
Gurugram,2017,115.7,95.68,26.18,15.85,0.37,3.23,37.32,118.0
Gurugram,2017,414.62,95.68,16.14,15.85,0.4,3.88,19.15,408.0
Gurugram,2017,454.16,95.68,12.27,15.85,0.4,3.67,25.64,646.0
Gurugram,2017,63.0,95.68,14.01,15.85,0.41,3.95,24.78,236.0
Gurugram,2017,341.49,95.68,17.86,15.85,0.41,3.6,15.05,340.0
Gurugram,2017,107.85,95.68,15.21,15.85,0.42,4.04,15.06,345.0
Gurugram,2017,322.88,95.68,15.76,15.85,0.5,3.64,39.7,390.0
Gurugram,2017,120.38,95.68,16.62,15.85,0.51,4.18,35.77,357.0
Gurugram,2017,98.73,95.68,23.05,15.85,0.48,3.64,15.54,286.0
Gurugram,2017,175.56,95.68,18.53,15.85,0.48,3.5,21.39,317.0
Gurugram,2017,468.59,95.68,26.95,15.85,0.56,1.65,32.81,486.0
Gurugram,2017,100.65,95.68,18.39,15.85,0.49,3.28,19.89,295.0
Gurugram,2017,81.12,95.68,22.85,15.85,0.27,0.49,10.44,218.0
Gurugram,2017,409.71,95.68,15.39,15.85,0.49,3.49,12.3,359.0
Gurugram,2017,454.35,95.68,20.35,15.85,0.49,3.49,21.77,648.0
Gurugram,2017,104.96,95.68,11.16,15.85,0.47,3.86,34.88,353.0
Gurugram,2017,159.35,95.68,10.2,15.85,0.48,4.19,32.2,316.0
Gurugram,2017,141.73,95.68,12.19,15.85,0.47,3.79,25.67,328.0
Gurugram,2017,196.21,95.68,10.07,15.85,0.49,3.78,25.68,347.0
Gurugram,2017,119.27,95.68,10.09,15.85,0.5,3.26,31.31,293.0
Gurugram,2017,167.63,95.68,10.21,15.85,0.48,3.56,36.6,328.0
Gurugram,2017,111.06,95.68,10.05,15.85,0.48,3.71,34.39,302.0
Gurugram,2017,205.23,95.68,10.16,15.85,0.49,3.37,22.48,326.0
Gurugram,2017,62.93,95.68,10.1,15.85,0.49,3.65,20.32,228.0
Gurugram,2017,40.01,95.68,10.07,15.85,0.51,3.74,18.22,79.0
Gurugram,2017,60.53,95.68,10.24,15.85,0.49,3.93,10.52,91.0
Gurugram,2017,76.66,95.68,10.02,15.85,0.48,3.81,17.05,126.0
Gurugram,2017,61.17,95.68,10.01,15.85,0.51,3.57,17.83,156.0
Gurugram,2017,69.17,95.68,10.08,15.85,0.5,3.42,22.87,88.0
Gurugram,2017,110.09,95.68,10.18,15.85,0.48,3.98,16.7,219.0
Gurugram,2017,359.63,95.68,10.14,15.85,0.46,3.74,15.97,332.0
Gurugram,2017,97.11,95.68,10.06,15.85,0.49,3.85,17.69,402.0
Gurugram,2017,455.38,95.68,10.06,15.85,0.5,3.61,18.06,404.0
Gurugram,2017,137.34,95.68,10.09,15.85,0.51,3.59,22.11,372.0
Gurugram,2017,821.42,95.68,10.24,15.85,0.49,3.67,12.89,529.0
Gurugram,2017,147.12,95.68,10.06,15.85,0.53,3.3,9.91,118.0
Gurugram,2017,382.31,95.68,10.04,15.85,0.61,1.7,15.51,377.0
Gurugram,2017,75.84,95.68,13.83,15.85,0.72,6.08,8.85,576.0
Gurugram,2017,65.39,95.68,12.08,15.85,2.71,21.82,23.56,210.0
Gurugram,2017,723.16,95.68,4.89,15.85,0.33,23.36,51.31,497.0
Gurugram,2017,48.57,95.68,3.32,15.85,0.33,19.5,51.77,118.0
Gurugram,2017,812.49,95.68,2.31,15.85,0.25,21.33,58.72,118.0
Gurugram,2017,445.85,95.68,2.57,15.85,0.29,22.44,45.46,118.0
Gurugram,2017,47.73,95.68,0.88,15.85,0.28,20.85,61.17,107.0
Gurugram,2017,55.35,95.68,4.67,15.85,0.19,28.94,47.54,114.0
Gurugram,2017,33.14,95.68,11.18,15.85,0.66,17.06,8.18,80.0
Gurugram,2017,42.9,95.68,13.88,15.85,0.21,8.44,7.8,69.0
Gurugram,2017,397.25,95.68,21.52,15.85,0.14,1.73,8.25,288.0
Gurugram,2017,22.36,95.68,22.97,15.85,0.16,2.9,7.55,547.0
Gurugram,2017,218.14,95.68,22.26,15.85,0.39,2.98,17.32,118.0
Gurugram,2017,25.41,95.68,30.37,15.85,0.68,5.48,27.7,118.0
Gurugram,2017,53.0,95.68,26.58,15.85,0.73,3.73,31.42,118.0
Gurugram,2017,84.4,95.68,24.23,15.85,0.92,4.5,30.62,157.0
Gurugram,2017,264.95,95.68,25.57,15.85,0.94,4.37,31.55,326.0
Gurugram,2017,124.17,95.68,28.84,15.85,0.95,3.73,38.82,248.0
Gurugram,2017,858.73,95.68,30.18,15.85,0.86,2.53,30.09,482.0
Gurugram,2017,38.04,95.68,30.89,15.85,0.93,3.32,14.27,118.0
Gurugram,2017,16.12,95.68,30.39,15.85,0.94,6.6,18.17,72.0
Gurugram,2017,28.56,95.68,30.44,15.85,0.89,6.98,23.79,72.0
Gurugram,2017,35.52,95.68,30.36,15.85,0.91,7.61,20.05,68.0
Gurugram,2017,46.25,95.68,30.46,15.85,0.9,7.48,21.38,68.0
Gurugram,2017,46.38,95.68,30.67,15.85,0.89,5.38,33.9,84.0
Gurugram,2017,41.5,95.68,31.37,15.85,0.0,7.35,11.35,76.0
Gurugram,2017,41.47,95.68,31.36,15.85,0.0,7.34,30.84,118.0
Gurugram,2017,34.18,95.68,30.49,15.85,1.4,5.41,13.08,118.0
Gurugram,2017,47.05,95.68,30.39,15.85,0.87,6.32,26.24,92.0
Gurugram,2017,38.07,95.68,30.26,15.85,0.87,8.8,24.16,82.0
Gurugram,2017,31.51,95.68,30.29,15.85,1.02,5.76,19.9,59.0
Gurugram,2017,34.22,95.68,30.23,15.85,0.88,7.08,30.96,79.0
Gurugram,2017,40.09,95.68,30.14,15.85,0.85,5.97,25.89,84.0
Gurugram,2017,38.83,95.68,30.16,15.85,0.96,4.94,32.28,69.0
Gurugram,2017,42.61,95.68,28.7,15.85,0.89,6.57,44.45,65.0
Gurugram,2017,68.96,95.68,24.86,15.85,0.96,5.28,34.76,104.0
Gurugram,2017,73.17,95.68,24.89,15.85,0.88,6.47,38.85,143.0
Gurugram,2017,61.04,95.68,24.97,15.85,1.0,6.9,29.56,130.0
Gurugram,2017,41.14,95.68,24.95,15.85,0.77,6.2,42.63,83.0
Gurugram,2017,46.25,95.68,24.74,15.85,1.0,6.48,30.77,68.0
Gurugram,2017,66.42,95.68,24.89,15.85,0.94,6.51,37.33,95.0
Gurugram,2017,64.36,95.68,25.01,15.85,0.95,5.83,19.78,135.0
Gurugram,2017,67.82,95.68,24.97,15.85,0.91,8.34,36.38,98.0
Gurugram,2017,87.97,95.68,24.94,15.85,0.79,7.36,44.42,176.0
Gurugram,2017,111.01,95.68,25.0,15.85,0.94,6.73,39.49,244.0
Gurugram,2017,111.01,95.68,24.98,15.85,0.94,6.78,50.84,270.0
Gurugram,2017,6.42,95.68,29.0,15.85,0.75,2.46,17.97,118.0
Gurugram,2017,949.99,95.68,28.34,15.85,0.92,7.44,29.91,118.0
Gurugram,2017,643.71,95.68,32.66,15.85,0.99,5.97,30.46,891.0
Gurugram,2017,33.26,95.68,26.35,15.85,0.91,14.9,18.97,242.0
Gurugram,2017,34.03,95.68,26.14,15.85,0.9,3.96,12.36,58.0
Gurugram,2017,33.97,95.68,25.98,15.85,0.93,2.34,12.16,57.0
Gurugram,2017,33.95,95.68,26.13,15.85,0.92,3.26,11.25,57.0
Gurugram,2017,33.68,95.68,26.0,15.85,2.7,4.52,13.92,96.0
Gurugram,2017,33.98,95.68,26.24,15.85,1.03,4.78,13.67,88.0
Gurugram,2017,34.07,95.68,26.05,15.85,0.94,5.12,12.08,63.0
Gurugram,2017,33.86,95.68,26.0,15.85,0.97,5.03,12.97,63.0
Gurugram,2017,45.31,95.68,25.82,15.85,1.09,4.65,17.47,78.0
Gurugram,2017,67.28,95.68,25.89,15.85,1.0,4.38,20.76,109.0
Gurugram,2017,72.11,95.68,25.88,15.85,0.97,4.62,17.71,131.0
Gurugram,2017,79.97,95.68,25.36,15.85,0.88,4.79,17.61,142.0
Gurugram,2017,95.69,95.68,25.88,15.85,1.12,4.72,14.26,238.0
Gurugram,2017,78.62,95.68,25.63,15.85,0.91,4.73,20.02,163.0
Gurugram,2017,85.17,95.68,23.15,15.85,1.02,5.2,18.91,199.0
Gurugram,2017,61.76,95.68,20.42,15.85,0.94,4.07,22.56,123.0
Gurugram,2017,69.14,95.68,20.5,15.85,1.02,4.49,21.38,119.0
Gurugram,2017,62.94,95.68,20.66,15.85,0.97,4.87,30.88,123.0
Gurugram,2017,56.2,95.68,21.01,15.85,1.16,5.39,38.15,107.0
Gurugram,2017,51.96,95.68,21.11,15.85,0.98,5.34,36.53,116.0
Gurugram,2017,93.97,95.68,21.01,15.85,0.99,7.83,30.21,148.0
Gurugram,2017,76.48,95.68,21.63,15.85,0.96,5.74,11.61,190.0
Gurugram,2017,92.74,95.68,21.87,15.85,0.89,4.45,9.48,178.0
Gurugram,2017,105.73,95.68,22.07,15.85,0.86,3.78,9.41,226.0
Gurugram,2017,100.85,95.68,21.97,15.85,0.99,4.46,16.84,270.0
Gurugram,2017,87.25,95.68,20.91,15.85,0.93,4.76,16.3,189.0
Gurugram,2017,102.27,95.68,20.74,15.85,0.87,5.11,12.34,229.0
Gurugram,2017,83.13,95.68,21.09,15.85,0.93,4.4,15.93,206.0
Gurugram,2017,77.67,95.68,19.41,15.85,0.81,5.11,23.68,153.0
Gurugram,2017,90.11,95.68,21.31,15.85,1.1,5.65,26.92,191.0
Gurugram,2017,112.11,95.68,21.3,15.85,1.01,5.22,31.03,238.0
Gurugram,2017,113.12,95.68,21.61,15.85,1.0,4.29,28.09,284.0
Gurugram,2017,93.61,95.68,21.9,15.85,0.99,5.28,25.6,247.0
Gurugram,2017,90.15,95.68,20.41,15.85,0.94,4.7,32.0,193.0
Gurugram,2017,90.59,95.68,19.46,15.85,0.69,6.33,30.07,209.0
Gurugram,2017,79.04,95.68,17.3,15.85,0.13,5.45,75.54,196.0
Gurugram,2017,74.37,95.68,22.53,15.85,0.54,4.48,54.23,118.0
Gurugram,2017,91.11,95.68,24.96,15.85,0.51,3.73,21.17,174.0
Gurugram,2017,63.02,95.68,22.23,15.85,0.26,3.47,50.41,118.0
Gurugram,2017,80.75,95.68,24.67,15.85,0.84,7.62,22.99,154.0
Gurugram,2017,83.99,95.68,24.35,15.85,0.88,6.86,26.71,182.0
Gurugram,2017,83.88,95.68,24.58,15.85,0.73,5.42,21.74,176.0
Gurugram,2017,77.28,95.68,23.5,15.85,0.61,5.58,34.77,169.0
Gurugram,2017,78.47,95.68,24.82,15.85,0.88,5.91,31.99,166.0
Gurugram,2017,78.69,95.68,24.63,15.85,0.88,9.91,34.61,161.0
Gurugram,2017,80.94,95.68,24.47,15.85,0.82,11.02,36.07,165.0
Gurugram,2017,94.86,95.68,25.86,15.85,1.13,14.84,32.59,191.0
Gurugram,2017,107.62,95.68,28.9,15.85,1.88,7.52,32.26,240.0
Gurugram,2017,111.21,95.68,30.12,15.85,1.26,10.77,26.67,269.0
Gurugram,2017,132.57,95.68,30.39,15.85,2.06,9.9,25.37,294.0
Gurugram,2017,306.42,95.68,30.55,15.85,1.99,16.21,40.66,407.0
Gurugram,2017,170.0,95.68,28.47,15.85,1.13,10.29,38.07,368.0
Gurugram,2017,108.93,95.68,27.88,15.85,1.39,9.35,32.95,307.0
Gurugram,2017,113.66,95.68,27.45,15.85,1.4,14.15,27.37,235.0
Gurugram,2017,139.31,95.68,27.38,15.85,0.0,12.43,31.42,314.0
Gurugram,2017,157.36,95.68,27.71,15.85,0.0,11.94,33.84,315.0
Gurugram,2017,188.08,95.68,27.85,15.85,0.0,8.44,29.87,350.0
Gurugram,2017,155.83,95.68,26.91,15.85,0.0,7.57,30.26,335.0
Gurugram,2017,160.09,95.68,23.76,15.85,0.0,6.71,40.62,328.0
Gurugram,2017,163.11,95.68,23.9,15.85,0.0,6.75,37.19,335.0
Gurugram,2017,149.85,95.68,22.5,15.85,1.41,6.85,34.82,326.0
Gurugram,2017,186.54,95.68,23.04,15.85,1.52,7.57,21.56,337.0
Gurugram,2017,174.9,95.68,23.15,15.85,1.75,5.49,33.53,353.0
Gurugram,2017,157.43,95.68,23.7,15.85,1.68,6.59,45.12,331.0
Gurugram,2017,171.54,95.68,24.04,15.85,1.17,6.76,30.22,335.0
Gurugram,2017,171.96,95.68,25.68,15.85,1.78,5.96,32.78,337.0
Gurugram,2017,162.81,95.68,24.27,15.85,1.52,6.95,34.6,340.0
Gurugram,2017,168.65,95.68,22.3,15.85,1.88,7.68,24.93,332.0
Gurugram,2017,236.77,95.68,23.36,15.85,2.05,7.86,29.88,360.0
Gurugram,2017,447.72,95.68,22.88,15.85,2.7,7.93,21.77,461.0
Gurugram,2017,462.29,95.68,22.78,15.85,2.11,9.48,23.35,590.0
Gurugram,2017,373.47,95.68,22.97,15.85,1.98,10.28,19.26,522.0
Gurugram,2017,310.3,95.68,23.17,15.85,2.07,8.55,28.94,460.0
Gurugram,2017,364.24,95.68,22.99,15.85,1.79,6.64,37.87,472.0
Gurugram,2017,356.97,95.68,22.82,15.85,1.92,9.16,24.72,506.0
Gurugram,2017,212.05,95.68,22.41,15.85,1.9,9.16,41.87,396.0
Gurugram,2017,170.67,95.68,21.82,15.85,0.9,9.16,37.75,363.0
Gurugram,2017,194.09,95.68,22.41,15.85,1.52,9.16,28.26,346.0
Gurugram,2017,148.67,95.68,20.19,15.85,1.59,9.16,20.93,338.0
Gurugram,2017,173.23,95.68,26.29,15.85,1.66,9.16,27.6,330.0
Gurugram,2017,152.24,95.68,24.87,15.85,1.9,9.16,45.13,332.0
Gurugram,2017,169.05,95.68,22.77,15.85,1.85,9.16,40.78,332.0
Gurugram,2017,143.54,95.68,22.83,15.85,1.65,9.16,36.67,328.0
Gurugram,2017,137.73,95.68,24.36,15.85,1.8,9.16,31.75,314.0
Gurugram,2017,129.69,95.68,24.25,15.85,4.81,9.16,29.15,305.0
Gurugram,2017,176.81,95.68,24.32,15.85,2.71,9.16,25.78,329.0
Gurugram,2017,153.84,95.68,23.82,15.85,3.5,7.35,25.51,339.0
Gurugram,2017,173.98,95.68,22.55,15.85,2.12,10.85,24.71,328.0
Gurugram,2017,204.11,95.68,22.46,15.85,1.99,7.61,27.3,365.0
Gurugram,2017,205.04,95.68,21.94,15.85,2.74,10.97,18.35,362.0
Gurugram,2017,164.81,95.68,21.92,15.85,1.88,9.23,16.65,350.0
Gurugram,2017,159.09,95.68,16.36,15.85,2.18,7.79,23.29,328.0
Gurugram,2017,173.88,95.68,17.64,15.85,2.08,10.36,23.16,336.0
Gurugram,2017,180.22,95.68,11.91,15.85,1.87,11.12,16.78,350.0
Gurugram,2017,171.86,95.68,13.41,15.85,2.15,10.33,21.42,338.0
Gurugram,2017,198.58,95.68,17.33,15.85,2.21,8.46,18.03,347.0
Gurugram,2017,207.67,95.68,19.69,15.85,2.58,8.77,14.37,372.0
Gurugram,2017,115.57,95.68,18.95,15.85,1.74,6.07,20.02,325.0
Gurugram,2017,93.33,95.68,18.98,15.85,1.92,6.66,25.39,238.0
Gurugram,2017,103.25,95.68,19.38,15.85,2.28,7.68,32.23,206.0
Gurugram,2017,140.45,95.68,19.6,15.85,2.29,8.71,25.82,305.0
Gurugram,2017,193.87,95.68,18.97,15.85,2.09,11.07,25.97,346.0
Gurugram,2017,169.32,95.68,19.13,15.85,1.52,7.19,15.43,348.0
Gurugram,2017,85.9,95.68,16.58,15.85,1.49,4.67,19.68,236.0
Gurugram,2017,96.19,95.68,17.72,15.85,1.82,4.37,22.45,222.0
Gurugram,2017,70.83,95.68,18.04,15.85,1.6,4.31,25.8,166.0
Gurugram,2017,100.22,95.68,21.88,15.85,1.75,3.87,28.07,202.0
Gurugram,2017,93.97,95.68,22.53,15.85,1.58,5.07,29.34,226.0
Gurugram,2017,68.28,95.68,22.57,15.85,0.92,4.27,36.66,165.0
Gurugram,2017,84.54,95.68,21.96,15.85,1.0,5.95,51.86,118.0
Gurugram,2017,119.93,95.68,22.59,15.85,2.18,8.16,33.28,222.0
Gurugram,2017,169.07,95.68,21.29,15.85,2.31,5.98,14.9,325.0
Gurugram,2017,165.99,95.68,19.52,15.85,1.09,3.68,28.5,343.0
Gurugram,2017,118.41,95.68,19.99,15.85,1.04,3.98,31.67,314.0
Gurugram,2017,93.73,95.68,20.54,15.85,1.18,4.23,42.28,225.0
Gurugram,2017,173.0,95.68,20.37,15.85,1.33,5.26,28.04,320.0
Gurugram,2017,241.52,95.68,20.09,15.85,1.0,4.23,27.11,368.0
Gurugram,2017,132.76,95.68,20.41,15.85,1.28,6.06,31.21,337.0
Gurugram,2017,203.93,95.68,25.1,15.85,1.24,11.58,21.64,354.0
Gurugram,2017,237.11,95.68,24.32,15.85,1.37,12.14,21.84,374.0
Gurugram,2017,226.91,95.68,20.61,15.85,1.13,10.43,22.99,386.0
Gurugram,2017,199.61,95.68,21.79,15.85,0.69,7.02,24.92,372.0
Gurugram,2017,217.74,395.4,23.48,15.85,2.25,7.07,18.47,365.0
Gurugram,2018,329.12,17.16,24.02,15.85,2.31,8.7,19.58,410.0
Gurugram,2018,360.72,95.68,20.52,15.85,2.11,9.16,17.54,495.0
Gurugram,2018,230.85,444.17,19.46,15.85,2.26,8.35,16.49,444.0
Gurugram,2018,179.21,339.33,21.19,15.85,2.27,8.56,18.69,354.0
Gurugram,2018,240.06,380.12,19.77,15.85,2.46,8.1,19.16,371.0
Gurugram,2018,293.84,434.45,22.95,15.85,2.82,8.73,19.47,422.0
Gurugram,2018,181.67,408.64,20.24,15.85,2.67,7.24,24.91,410.0
Gurugram,2018,166.13,342.33,19.77,15.85,2.59,7.53,27.37,328.0
Gurugram,2018,238.69,436.51,19.26,15.85,2.65,7.97,26.25,371.0
Gurugram,2018,159.63,254.48,25.92,15.85,2.52,6.53,33.08,367.0
Gurugram,2018,129.14,226.75,20.41,15.85,2.31,7.02,40.11,311.0
Gurugram,2018,145.9,297.21,17.25,15.85,2.38,8.32,28.86,312.0
Gurugram,2018,191.49,356.04,18.55,15.85,2.7,9.71,24.53,356.0
Gurugram,2018,159.67,315.22,20.07,15.85,2.83,8.37,26.16,344.0
Gurugram,2018,172.6,291.64,20.9,15.85,2.13,6.76,34.78,335.0
Gurugram,2018,84.4,200.5,23.32,15.85,1.49,8.21,41.55,231.0
Gurugram,2018,204.16,342.67,24.21,15.85,1.46,7.14,25.9,300.0
Gurugram,2018,214.5,312.18,21.92,15.85,1.84,8.63,22.37,382.0
Gurugram,2018,229.15,666.72,25.37,15.85,1.67,7.04,24.74,377.0
Gurugram,2018,100.78,95.68,30.89,15.85,1.45,6.84,31.66,285.0
Gurugram,2018,108.46,95.68,23.21,15.85,1.72,8.14,26.22,264.0
Gurugram,2018,166.73,95.68,24.56,15.85,1.48,7.99,30.88,304.0
Gurugram,2018,190.04,95.68,20.49,15.85,1.59,6.91,23.25,339.0
